erro_MN,erro_N,erro_PN,erro_PP,erro_P,erro_MP,Derro_MN,Derro_N,Derro_PN,,Derro_PP,Derro_P,Derro_MP,erro,derro
0,0,0,0,0.8600000000000003,0.13999999999999968,0,0,5.15,-4.15,0,0,9.3,-0.6999999999999993
0,0,0,0,0.8600000000000003,0.13999999999999968,0,0,5.15,-4.15,0,0,9.3,0.0
0,0,0,0,0.74,0.26,0,0,4.85,-3.8499999999999996,0,0,8.7,-0.6000000000000014
0,0,0,0,0.6600000000000001,0.33999999999999986,0,0,4.65,-3.6500000000000004,0,0,8.3,-0.3999999999999986
0,0,0,0,0.4800000000000002,0.5199999999999998,0,0,4.2,-3.2,0,0,7.4,-0.9000000000000004
0,0,0,0,0.42000000000000015,0.5799999999999998,0,0,4.050000000000001,-3.0500000000000003,0,0,7.1000000000000005,-0.2999999999999998
0,0,0,0,0.4400000000000004,0.5599999999999996,0,0,4.1000000000000005,-3.1000000000000005,0,0,7.200000000000001,0.10000000000000053
0,0,0,0,0.40000000000000013,0.5999999999999999,0,0,4.0,-3.0,0,0,7.0,-0.20000000000000107
0,0,0,0,0.4600000000000002,0.5399999999999998,0,0,4.15,-3.1500000000000004,0,0,7.300000000000001,0.3000000000000007
0,0,0,0,0.3800000000000001,0.6199999999999999,0,0,3.95,-2.95,0,0,6.9,-0.40000000000000036
0,0,0,0,0.40000000000000013,0.5999999999999999,0,0,4.0,-3.0,0,0,7.0,0.09999999999999964
0,0,0,0,0.30000000000000004,0.7,0,0,3.75,-2.75,0,0,6.5,-0.5
0,0,0,0,0.26000000000000023,0.7399999999999998,0,0,3.6500000000000004,-2.6500000000000004,0,0,6.300000000000001,-0.1999999999999993
0,0,0,0,0.3400000000000001,0.6599999999999999,0,0,3.85,-2.85,0,0,6.7,0.39999999999999947
0,0,0,0,0.3600000000000003,0.6399999999999997,0,0,3.9000000000000004,-2.9000000000000004,0,0,6.800000000000001,0.10000000000000053
0,0,0,0,0.40000000000000013,0.5999999999999999,0,0,4.0,-3.0,0,0,7.0,0.1999999999999993
0,0,0,0,0.5,0.5,0,0,4.25,-3.25,0,0,7.5,0.5
0,0,0,0,0.5600000000000003,0.4399999999999997,0,0,4.4,-3.4000000000000004,0,0,7.800000000000001,0.3000000000000007
0,0,0,0,0.5800000000000001,0.41999999999999993,0,0,4.45,-3.45,0,0,7.9,0.09999999999999964
0,0,0,0,0.6800000000000002,0.31999999999999984,0,0,4.7,-3.7,0,0,8.4,0.5
0,0,0,0,0.5,0.5,0,0,4.25,-3.25,0,0,7.5,-0.9000000000000004
0,0,0,0,0.3200000000000003,0.6799999999999997,0,0,3.8000000000000003,-2.8000000000000003,0,0,6.6000000000000005,-0.8999999999999995
0,0,0,0,0.18000000000000016,0.8199999999999998,0,0,3.45,-2.45,0,0,5.9,-0.7000000000000002
0,0,0,0,0.08000000000000007,0.9199999999999999,0,0,3.2,-2.2,0,0,5.4,-0.5
0,0,0,0,0.02000000000000024,0.9799999999999998,0,0,3.0500000000000003,-2.0500000000000003,0,0,5.1000000000000005,-0.2999999999999998
0,0,0,0,0.10000000000000031,0.8999999999999997,0,0,3.2500000000000004,-2.2500000000000004,0,0,5.500000000000001,0.40000000000000036
0,0,0,0,0.14000000000000035,0.8599999999999997,0,0,3.3500000000000005,-2.3500000000000005,0,0,5.700000000000001,0.20000000000000018
0,0,0,0,0.10000000000000031,0.8999999999999997,0,0,3.2500000000000004,-2.2500000000000004,0,0,5.500000000000001,-0.20000000000000018
0,0,0,0,0.16000000000000014,0.8399999999999999,0,0,3.4000000000000004,-2.4000000000000004,0,0,5.800000000000001,0.2999999999999998
0,0,0,0,0.26000000000000023,0.7399999999999998,0,0,3.6500000000000004,-2.6500000000000004,0,0,6.300000000000001,0.5
0,0,0,0,0.30000000000000027,0.6999999999999997,0,0,3.7500000000000004,-2.7500000000000004,0,0,6.500000000000001,0.20000000000000018
0,0,0,0,0.18000000000000038,0.8199999999999996,0,0,3.4500000000000006,-2.4500000000000006,0,0,5.900000000000001,-0.5999999999999996
0,0,0,0,0.28000000000000025,0.7199999999999998,0,0,3.7000000000000006,-2.7000000000000006,0,0,6.400000000000001,0.5
0,0,0,0,0.3400000000000003,0.6599999999999997,0,0,3.8500000000000005,-2.8500000000000005,0,0,6.700000000000001,0.2999999999999998
0,0,0,0,0.4200000000000004,0.5799999999999996,0,0,4.050000000000001,-3.0500000000000007,0,0,7.100000000000001,0.40000000000000036
0,0,0,0,0.3800000000000001,0.6199999999999999,0,0,3.95,-2.95,0,0,6.9,-0.20000000000000107
0,0,0,0,0.4400000000000004,0.5599999999999996,0,0,4.1000000000000005,-3.1000000000000005,0,0,7.200000000000001,0.3000000000000007
0,0,0,0,0.4400000000000004,0.5599999999999996,0,0,4.1000000000000005,-3.1000000000000005,0,0,7.200000000000001,0.0
0,0,0,0,0.40000000000000013,0.5999999999999999,0,0,4.0,-3.0,0,0,7.0,-0.20000000000000107
0,0,0,0,0.3800000000000001,0.6199999999999999,0,0,3.95,-2.95,0,0,6.9,-0.09999999999999964
0,0,0,0,0.20000000000000018,0.7999999999999998,0,0,3.5,-2.5,0,0,6.0,-0.9000000000000004
0,0,0,0,0.20000000000000018,0.7999999999999998,0,0,3.5,-2.5,0,0,6.0,0.0
0,0,0,0,0.26000000000000023,0.7399999999999998,0,0,3.6500000000000004,-2.6500000000000004,0,0,6.300000000000001,0.3000000000000007
0,0,0,0,0.28000000000000025,0.7199999999999998,0,0,3.7,-2.7,0,0,6.4,0.09999999999999964
